transaction_id,sku,store_id,quantity,unit_price,total_amount,transaction_date,customer_id,payment_method
TX00006926,SKU00063,STORE005,7,151.19,1058.33,2026-02-11T15:55:32.319Z,CUST000928,mobile
TX00006927,SKU00197,STORE002,2,285.65,571.30,2025-07-31T22:09:06.711Z,CUST001205,debit
TX00006928,SKU00122,STORE005,4,124.89,499.56,2025-07-25T06:40:29.293Z,CUST000940,credit
TX00006929,SKU00068,STORE005,5,484.19,2420.95,2025-07-02T11:48:23.699Z,CUST000504,cash
TX00006930,SKU00061,STORE005,2,19.25,38.50,2025-10-13T20:56:42.007Z,CUST001670,credit
TX00006931,SKU00117,STORE001,6,14.05,84.30,2025-12-19T11:45:54.677Z,CUST000086,cash
TX00006932,SKU00115,STORE004,6,362.35,2174.10,2025-07-23T15:37:21.847Z,CUST001888,cash
TX00006933,SKU00183,STORE005,3,497.09,1491.27,2025-09-29T12:45:51.771Z,CUST001925,credit
TX00006934,SKU00117,STORE005,1,138.35,138.35,2025-08-06T23:48:23.742Z,CUST001615,mobile
TX00006935,SKU00034,STORE002,8,359.09,2872.72,2025-06-04T03:06:59.646Z,CUST000642,mobile
TX00006936,SKU00182,STORE001,4,199.09,796.36,2025-08-11T23:59:00.716Z,CUST001257,credit
TX00006937,SKU00039,STORE003,10,51.89,518.90,2025-08-28T09:51:31.754Z,CUST001016,mobile
TX00006938,SKU00139,STORE004,9,156.30,1406.70,2025-07-29T04:52:41.425Z,CUST000078,cash
TX00006939,SKU00185,STORE005,9,15.68,141.12,2026-01-17T12:54:10.001Z,CUST001328,debit
TX00006940,SKU00098,STORE004,9,174.95,1574.55,2025-06-28T06:23:51.304Z,CUST001373,cash
TX00006941,SKU00085,STORE004,1,42.49,42.49,2025-08-06T01:36:50.499Z,CUST001550,mobile
TX00006942,SKU00142,STORE005,2,133.35,266.70,2025-12-04T19:44:10.885Z,CUST001043,debit
TX00006943,SKU00028,STORE005,7,266.60,1866.20,2026-02-01T05:23:54.436Z,CUST000357,cash
TX00006944,SKU00098,STORE005,2,228.66,457.32,2025-12-02T12:44:20.558Z,CUST001799,cash
TX00006945,SKU00122,STORE005,8,440.20,3521.60,2025-06-12T07:41:33.561Z,CUST000019,debit
TX00006946,SKU00081,STORE004,4,165.14,660.56,2025-09-24T17:37:46.104Z,CUST000875,credit
TX00006947,SKU00002,STORE002,10,477.75,4777.50,2025-07-10T13:11:15.329Z,CUST001592,credit
TX00006948,SKU00075,STORE004,9,364.73,3282.57,2025-07-10T20:33:57.006Z,CUST001330,mobile
TX00006949,SKU00078,STORE001,2,463.95,927.90,2026-01-28T07:55:35.495Z,CUST000819,debit
TX00006950,SKU00081,STORE001,2,36.19,72.38,2026-01-08T17:38:09.550Z,CUST001394,credit
TX00006951,SKU00053,STORE004,2,455.54,911.08,2025-11-04T21:56:27.666Z,CUST000386,credit
TX00006952,SKU00119,STORE002,6,239.40,1436.40,2025-07-27T21:15:58.997Z,CUST000384,debit
TX00006953,SKU00084,STORE004,1,267.04,267.04,2025-10-23T10:35:30.088Z,CUST001512,credit
TX00006954,SKU00102,STORE004,6,181.59,1089.54,2025-10-16T13:59:05.503Z,CUST000040,cash
TX00006955,SKU00123,STORE002,7,157.85,1104.95,2025-09-18T13:00:02.228Z,CUST001619,cash
TX00006956,SKU00157,STORE002,1,304.45,304.45,2026-01-22T22:39:40.444Z,CUST000717,cash
TX00006957,SKU00111,STORE005,9,38.70,348.30,2026-01-10T06:18:54.704Z,CUST000808,cash
TX00006958,SKU00037,STORE003,3,415.49,1246.47,2025-06-24T06:22:13.075Z,CUST000191,cash
TX00006959,SKU00189,STORE001,1,214.17,214.17,2025-06-30T17:27:42.019Z,CUST000103,mobile
TX00006960,SKU00074,STORE001,2,462.39,924.78,2025-11-25T22:52:27.676Z,CUST001881,credit
TX00006961,SKU00065,STORE004,10,235.48,2354.80,2025-07-05T19:09:13.486Z,CUST000020,debit
TX00006962,SKU00021,STORE004,6,52.35,314.10,2026-01-22T22:01:59.327Z,CUST001396,mobile
TX00006963,SKU00018,STORE003,2,377.85,755.70,2025-06-06T07:13:14.780Z,CUST000150,cash
TX00006964,SKU00169,STORE004,9,107.09,963.81,2026-01-15T13:08:54.046Z,CUST001047,debit
TX00006965,SKU00077,STORE004,7,59.65,417.55,2025-12-26T18:28:55.743Z,CUST000968,mobile
TX00006966,SKU00029,STORE003,9,202.40,1821.60,2025-11-06T17:59:58.933Z,CUST000524,credit
TX00006967,SKU00073,STORE003,2,119.45,238.90,2025-08-11T14:00:34.730Z,CUST000536,mobile
TX00006968,SKU00155,STORE002,8,300.09,2400.72,2025-06-19T23:14:31.757Z,CUST000419,debit
TX00006969,SKU00017,STORE003,5,6.25,31.25,2025-12-01T18:19:11.303Z,CUST000894,mobile
TX00006970,SKU00189,STORE001,7,409.49,2866.43,2025-11-16T04:50:05.571Z,CUST000520,debit
TX00006971,SKU00193,STORE004,1,394.39,394.39,2026-01-31T14:52:12.691Z,CUST000638,debit
TX00006972,SKU00062,STORE004,3,401.35,1204.05,2025-10-20T06:20:02.021Z,CUST001727,credit
TX00006973,SKU00127,STORE003,4,54.89,219.56,2025-10-01T22:23:28.405Z,CUST000678,cash
TX00006974,SKU00190,STORE002,8,478.55,3828.40,2025-12-23T10:47:48.281Z,CUST000023,mobile
TX00006975,SKU00058,STORE002,7,395.65,2769.55,2025-09-26T11:07:59.287Z,CUST001913,mobile
TX00006976,SKU00141,STORE005,9,365.80,3292.20,2025-08-12T06:56:32.173Z,CUST001005,cash
TX00006977,SKU00002,STORE001,8,279.67,2237.36,2025-08-20T23:48:13.375Z,CUST000906,credit
TX00006978,SKU00126,STORE001,7,266.29,1864.03,2025-08-27T02:04:11.431Z,CUST000288,credit
TX00006979,SKU00137,STORE003,6,164.88,989.28,2025-09-27T14:15:37.238Z,CUST000625,cash
TX00006980,SKU00035,STORE004,5,304.60,1523.00,2025-11-18T05:59:10.098Z,CUST000347,mobile
TX00006981,SKU00013,STORE002,6,429.99,2579.94,2025-08-03T06:23:16.664Z,CUST001719,cash
TX00006982,SKU00047,STORE003,7,341.80,2392.60,2026-01-02T09:12:41.063Z,CUST001650,cash
TX00006983,SKU00007,STORE004,10,156.25,1562.50,2025-06-12T06:02:15.627Z,CUST001279,mobile
TX00006984,SKU00095,STORE003,1,450.62,450.62,2025-06-02T08:15:13.052Z,CUST000405,debit
TX00006985,SKU00097,STORE004,5,179.15,895.75,2025-09-24T19:51:02.716Z,CUST001924,debit
TX00006986,SKU00137,STORE004,7,60.95,426.65,2025-10-03T23:56:16.051Z,CUST000402,debit
TX00006987,SKU00041,STORE005,9,88.79,799.11,2025-09-12T00:23:32.869Z,CUST001373,debit
TX00006988,SKU00095,STORE005,7,121.71,851.97,2025-06-03T19:26:31.120Z,CUST000307,cash
TX00006989,SKU00100,STORE001,8,452.79,3622.32,2025-12-04T22:07:12.577Z,CUST001700,cash
TX00006990,SKU00135,STORE003,5,153.39,766.95,2025-07-20T18:07:02.181Z,CUST001435,cash
TX00006991,SKU00170,STORE005,10,302.69,3026.90,2025-12-10T06:26:24.869Z,CUST001306,cash
TX00006992,SKU00033,STORE005,2,305.55,611.10,2025-11-01T02:06:22.891Z,CUST001068,credit
TX00006993,SKU00200,STORE005,6,108.19,649.14,2025-12-08T02:16:17.520Z,CUST001224,debit
TX00006994,SKU00084,STORE003,9,40.05,360.45,2026-01-14T18:16:05.142Z,CUST001942,cash
TX00006995,SKU00110,STORE004,10,444.95,4449.50,2025-10-19T04:09:04.292Z,CUST001573,cash
TX00006996,SKU00084,STORE002,7,209.10,1463.70,2026-01-02T05:16:29.312Z,CUST000632,cash
TX00006997,SKU00175,STORE004,5,22.46,112.30,2025-10-25T07:12:55.707Z,CUST001617,cash
TX00006998,SKU00094,STORE002,7,92.79,649.53,2026-01-17T00:52:42.841Z,CUST000800,credit
TX00006999,SKU00097,STORE004,4,352.49,1409.96,2025-07-21T19:35:50.124Z,CUST000626,mobile
TX00007000,SKU00003,STORE004,5,360.29,1801.45,2025-11-25T20:40:51.133Z,CUST001965,credit
TX00007001,SKU00032,STORE003,10,150.05,1500.50,2025-07-01T22:30:55.772Z,CUST000661,cash
TX00007002,SKU00101,STORE003,3,463.65,1390.95,2025-12-24T19:56:07.525Z,CUST001772,credit
TX00007003,SKU00006,STORE002,8,360.19,2881.52,2025-11-16T03:01:56.460Z,CUST001988,debit
TX00007004,SKU00162,STORE002,3,171.69,515.07,2025-10-27T03:30:24.991Z,CUST000728,credit
TX00007005,SKU00101,STORE001,5,479.29,2396.45,2025-11-22T02:02:49.733Z,CUST000611,mobile
TX00007006,SKU00063,STORE002,8,133.99,1071.92,2025-07-05T05:17:31.848Z,CUST000349,credit
TX00007007,SKU00093,STORE005,4,193.39,773.56,2026-02-13T02:27:10.744Z,CUST000808,mobile
TX00007008,SKU00005,STORE004,9,211.35,1902.15,2025-12-09T13:36:46.381Z,CUST000678,credit
TX00007009,SKU00044,STORE001,8,268.79,2150.32,2025-11-24T05:50:21.098Z,CUST001610,debit
TX00007010,SKU00025,STORE003,10,210.19,2101.90,2025-09-29T09:53:45.094Z,CUST000915,credit
TX00007011,SKU00085,STORE003,8,74.25,594.00,2025-10-20T08:36:06.166Z,CUST000766,cash
TX00007012,SKU00143,STORE003,4,413.29,1653.16,2025-06-02T02:57:03.902Z,CUST001779,cash
TX00007013,SKU00090,STORE005,10,139.90,1399.00,2025-07-22T09:41:18.779Z,CUST000982,debit
TX00007014,SKU00193,STORE002,7,216.89,1518.23,2025-11-27T04:21:58.513Z,CUST000515,credit
TX00007015,SKU00150,STORE004,8,351.11,2808.88,2025-12-11T11:55:16.092Z,CUST000378,debit
TX00007016,SKU00142,STORE001,2,438.95,877.90,2025-09-15T08:27:03.990Z,CUST001718,mobile
TX00007017,SKU00043,STORE001,8,98.15,785.20,2025-09-12T09:47:44.727Z,CUST001120,cash
TX00007018,SKU00171,STORE002,6,171.69,1030.14,2025-12-22T15:57:22.892Z,CUST001199,mobile
TX00007019,SKU00153,STORE002,8,152.10,1216.80,2025-11-08T20:49:18.835Z,CUST000669,credit
TX00007020,SKU00062,STORE002,7,148.55,1039.85,2025-12-22T02:10:59.458Z,CUST001750,debit
TX00007021,SKU00076,STORE001,4,168.89,675.56,2025-10-18T17:04:23.533Z,CUST000478,credit
TX00007022,SKU00172,STORE003,8,347.69,2781.52,2026-01-01T23:24:53.381Z,CUST000415,cash
TX00007023,SKU00118,STORE004,6,292.69,1756.14,2025-09-15T09:21:09.980Z,CUST000076,debit
TX00007024,SKU00103,STORE002,1,238.79,238.79,2025-06-28T01:28:16.723Z,CUST001634,credit
TX00007025,SKU00116,STORE002,4,435.89,1743.56,2025-06-30T20:34:56.929Z,CUST001281,cash
TX00007026,SKU00016,STORE001,8,200.23,1601.84,2025-07-31T22:49:26.250Z,CUST000171,debit
TX00007027,SKU00172,STORE003,6,28.99,173.94,2025-12-16T00:41:29.429Z,CUST000427,credit
TX00007028,SKU00100,STORE005,3,75.44,226.32,2026-01-30T03:14:55.444Z,CUST000023,cash
TX00007029,SKU00134,STORE005,8,41.89,335.12,2025-12-17T18:18:25.727Z,CUST001240,credit
TX00007030,SKU00010,STORE002,10,356.49,3564.90,2026-01-11T19:34:58.720Z,CUST000035,debit
TX00007031,SKU00138,STORE004,9,455.40,4098.60,2025-08-24T13:13:44.081Z,CUST001456,cash
TX00007032,SKU00191,STORE005,9,105.12,946.08,2026-02-03T02:00:07.501Z,CUST000796,mobile
TX00007033,SKU00138,STORE004,1,217.89,217.89,2025-06-17T11:34:48.336Z,CUST001381,mobile
TX00007034,SKU00025,STORE001,8,32.03,256.24,2025-10-27T12:02:23.928Z,CUST001149,mobile
TX00007035,SKU00062,STORE004,3,60.09,180.27,2025-10-13T11:24:01.325Z,CUST000377,mobile
TX00007036,SKU00161,STORE005,1,51.55,51.55,2025-11-28T03:18:52.317Z,CUST000077,credit
TX00007037,SKU00141,STORE004,1,466.10,466.10,2025-08-12T23:23:08.011Z,CUST001846,debit
TX00007038,SKU00083,STORE002,9,102.35,921.15,2025-08-18T13:22:48.594Z,CUST000498,mobile
TX00007039,SKU00170,STORE001,5,182.69,913.45,2025-08-01T09:37:29.428Z,CUST001997,credit
TX00007040,SKU00049,STORE004,2,444.91,889.82,2025-08-22T04:52:39.328Z,CUST001750,mobile
TX00007041,SKU00082,STORE003,5,493.79,2468.95,2025-12-26T22:05:30.970Z,CUST001937,debit
TX00007042,SKU00080,STORE004,10,150.79,1507.90,2025-08-03T11:57:04.440Z,CUST001631,debit
TX00007043,SKU00015,STORE005,5,198.45,992.25,2025-11-20T18:17:25.660Z,CUST000526,credit
TX00007044,SKU00097,STORE001,7,412.39,2886.73,2025-08-30T23:38:37.003Z,CUST001131,credit
TX00007045,SKU00183,STORE003,4,150.35,601.40,2025-09-15T14:04:37.078Z,CUST000376,debit
TX00007046,SKU00136,STORE002,6,131.19,787.14,2025-12-29T07:47:44.337Z,CUST001465,credit
TX00007047,SKU00151,STORE004,6,485.85,2915.10,2025-06-19T14:06:35.736Z,CUST001116,debit
TX00007048,SKU00185,STORE005,8,68.39,547.12,2025-11-15T13:07:01.123Z,CUST000378,mobile
TX00007049,SKU00192,STORE001,2,113.55,227.10,2025-09-14T20:05:10.703Z,CUST001357,cash
TX00007050,SKU00108,STORE002,2,391.29,782.58,2026-01-13T10:45:06.743Z,CUST001266,credit
TX00007051,SKU00098,STORE001,8,163.85,1310.80,2025-08-19T19:39:25.594Z,CUST001320,debit
TX00007052,SKU00015,STORE005,1,368.69,368.69,2025-09-01T14:38:24.614Z,CUST000151,credit
TX00007053,SKU00063,STORE003,6,364.09,2184.54,2025-08-20T07:42:27.284Z,CUST001493,credit
TX00007054,SKU00066,STORE001,7,454.29,3180.03,2025-10-26T18:37:40.415Z,CUST000469,debit
TX00007055,SKU00058,STORE001,2,111.19,222.38,2025-09-03T02:20:49.416Z,CUST001398,cash
TX00007056,SKU00190,STORE003,5,38.55,192.75,2025-12-25T07:36:31.913Z,CUST000471,mobile
TX00007057,SKU00142,STORE004,7,355.35,2487.45,2025-06-15T23:11:16.033Z,CUST001053,credit
TX00007058,SKU00044,STORE003,1,445.29,445.29,2025-10-07T00:21:18.879Z,CUST000849,mobile
TX00007059,SKU00080,STORE002,6,289.35,1736.10,2025-11-30T17:42:20.741Z,CUST001413,credit
TX00007060,SKU00001,STORE005,3,144.75,434.25,2025-09-01T03:35:25.573Z,CUST000928,credit
TX00007061,SKU00017,STORE004,2,220.77,441.54,2025-06-21T19:58:57.711Z,CUST001748,mobile
TX00007062,SKU00072,STORE005,7,443.89,3107.23,2025-06-02T19:32:59.381Z,CUST000860,mobile
TX00007063,SKU00082,STORE005,3,24.45,73.35,2025-10-12T12:41:31.013Z,CUST000881,mobile
TX00007064,SKU00165,STORE002,9,175.89,1583.01,2025-11-12T02:59:44.307Z,CUST000529,debit
TX00007065,SKU00063,STORE001,5,258.19,1290.95,2026-02-13T18:58:07.726Z,CUST000059,credit
TX00007066,SKU00072,STORE001,10,103.79,1037.90,2025-07-15T13:29:25.942Z,CUST000385,credit
TX00007067,SKU00151,STORE003,1,236.69,236.69,2025-12-11T09:40:09.716Z,CUST000727,mobile
TX00007068,SKU00148,STORE005,2,269.20,538.40,2025-09-30T17:37:44.565Z,CUST000734,credit
TX00007069,SKU00065,STORE002,8,67.65,541.20,2025-06-27T14:55:37.077Z,CUST001480,mobile
TX00007070,SKU00001,STORE002,4,21.45,85.80,2025-10-05T22:20:03.842Z,CUST001057,debit
TX00007071,SKU00180,STORE002,4,476.55,1906.20,2025-12-18T23:05:52.462Z,CUST001437,mobile
TX00007072,SKU00019,STORE005,1,172.19,172.19,2025-10-13T19:21:10.788Z,CUST001930,cash
TX00007073,SKU00102,STORE001,6,163.45,980.70,2026-02-07T06:58:52.473Z,CUST001582,debit
TX00007074,SKU00099,STORE004,2,415.15,830.30,2025-08-07T00:18:54.377Z,CUST000376,cash
TX00007075,SKU00022,STORE004,4,158.99,635.96,2025-06-12T11:20:24.595Z,CUST001580,cash
TX00007076,SKU00064,STORE001,8,382.49,3059.92,2025-12-01T12:25:46.682Z,CUST001533,mobile
TX00007077,SKU00169,STORE004,10,146.19,1461.90,2025-08-24T09:24:39.561Z,CUST001944,mobile
TX00007078,SKU00011,STORE003,1,395.53,395.53,2025-10-05T20:01:30.168Z,CUST000109,cash
TX00007079,SKU00080,STORE002,6,245.35,1472.10,2026-01-17T11:53:37.380Z,CUST001323,credit
TX00007080,SKU00120,STORE004,1,331.20,331.20,2025-07-17T01:26:42.113Z,CUST000084,cash
TX00007081,SKU00160,STORE002,6,136.25,817.50,2025-11-09T17:31:16.384Z,CUST000303,debit
TX00007082,SKU00061,STORE002,5,420.15,2100.75,2025-11-02T22:39:28.274Z,CUST000509,credit
TX00007083,SKU00189,STORE004,2,318.10,636.20,2025-08-10T07:15:02.406Z,CUST000495,mobile
TX00007084,SKU00040,STORE003,10,151.55,1515.50,2025-12-17T06:58:38.205Z,CUST000345,cash
TX00007085,SKU00119,STORE002,8,123.09,984.72,2025-09-16T03:28:39.090Z,CUST001526,debit
TX00007086,SKU00143,STORE001,3,50.99,152.97,2025-06-22T11:56:05.489Z,CUST000719,mobile
TX00007087,SKU00049,STORE004,5,170.75,853.75,2025-06-21T00:11:13.510Z,CUST000668,mobile
TX00007088,SKU00194,STORE002,2,161.19,322.38,2025-06-11T06:13:34.849Z,CUST001941,mobile
TX00007089,SKU00194,STORE002,4,206.65,826.60,2025-10-02T10:41:42.531Z,CUST001763,debit
TX00007090,SKU00058,STORE002,7,285.99,2001.93,2026-01-21T20:04:01.201Z,CUST001751,mobile
TX00007091,SKU00029,STORE002,6,229.95,1379.70,2025-09-07T08:19:04.164Z,CUST000110,debit
TX00007092,SKU00053,STORE001,5,89.85,449.25,2025-06-27T21:21:17.896Z,CUST001948,cash
TX00007093,SKU00056,STORE002,5,81.09,405.45,2026-01-27T02:31:07.497Z,CUST001044,cash
TX00007094,SKU00119,STORE005,2,493.39,986.78,2025-12-12T04:56:26.058Z,CUST001887,debit
TX00007095,SKU00070,STORE002,3,489.73,1469.19,2026-01-23T02:03:54.745Z,CUST000661,credit
TX00007096,SKU00037,STORE003,3,349.90,1049.70,2025-11-01T07:57:36.162Z,CUST001669,debit
TX00007097,SKU00151,STORE005,6,186.35,1118.10,2025-08-21T01:22:20.174Z,CUST000587,debit
TX00007098,SKU00033,STORE002,1,163.99,163.99,2025-08-19T23:20:30.364Z,CUST000203,cash
TX00007099,SKU00174,STORE002,3,146.05,438.15,2025-12-23T20:05:21.826Z,CUST000262,cash
TX00007100,SKU00031,STORE001,3,88.29,264.87,2025-12-30T05:22:45.264Z,CUST001449,cash
TX00007101,SKU00084,STORE003,5,23.36,116.80,2025-08-22T10:39:35.203Z,CUST000845,debit
TX00007102,SKU00010,STORE005,10,407.51,4075.10,2025-10-09T09:17:23.330Z,CUST000048,debit
TX00007103,SKU00101,STORE005,8,399.59,3196.72,2026-02-10T00:04:38.514Z,CUST001561,credit
TX00007104,SKU00089,STORE001,10,479.45,4794.50,2025-08-13T08:29:56.258Z,CUST000651,debit
TX00007105,SKU00091,STORE001,2,290.85,581.70,2025-07-31T00:53:46.915Z,CUST000638,mobile
TX00007106,SKU00121,STORE004,2,136.69,273.38,2025-09-25T10:50:35.383Z,CUST000718,mobile
TX00007107,SKU00007,STORE003,3,187.29,561.87,2025-06-14T20:17:36.583Z,CUST000834,mobile
TX00007108,SKU00191,STORE004,4,386.09,1544.36,2026-01-30T13:34:14.007Z,CUST000359,mobile
TX00007109,SKU00101,STORE005,9,212.99,1916.91,2026-01-26T17:30:17.208Z,CUST000160,cash
TX00007110,SKU00174,STORE005,6,193.19,1159.14,2026-01-14T00:37:00.303Z,CUST001980,cash
TX00007111,SKU00144,STORE004,7,295.09,2065.63,2025-06-17T08:07:46.290Z,CUST001742,debit
TX00007112,SKU00169,STORE005,8,23.69,189.52,2025-09-29T02:07:56.822Z,CUST001696,mobile
TX00007113,SKU00009,STORE002,9,128.69,1158.21,2026-02-02T04:50:31.301Z,CUST001875,debit
TX00007114,SKU00065,STORE002,9,168.69,1518.21,2025-08-23T02:05:59.146Z,CUST001884,credit
TX00007115,SKU00086,STORE001,6,204.40,1226.40,2026-01-09T10:58:14.894Z,CUST000752,debit
TX00007116,SKU00082,STORE003,1,408.65,408.65,2025-12-10T01:39:49.952Z,CUST000130,cash
TX00007117,SKU00182,STORE002,2,54.09,108.18,2025-06-25T19:45:28.682Z,CUST001951,credit
TX00007118,SKU00097,STORE003,1,268.25,268.25,2025-12-12T10:35:45.621Z,CUST001046,mobile
TX00007119,SKU00151,STORE001,5,75.55,377.75,2025-12-28T07:48:10.114Z,CUST001061,cash
TX00007120,SKU00147,STORE002,5,305.30,1526.50,2025-08-12T19:18:14.203Z,CUST000687,cash
TX00007121,SKU00200,STORE003,3,112.15,336.45,2026-01-17T02:53:19.462Z,CUST000587,credit
TX00007122,SKU00143,STORE002,7,211.89,1483.23,2025-10-24T18:13:12.088Z,CUST000628,mobile
TX00007123,SKU00015,STORE001,5,90.59,452.95,2025-12-21T16:10:04.241Z,CUST000523,debit
TX00007124,SKU00044,STORE002,6,432.79,2596.74,2025-09-13T20:11:53.036Z,CUST001564,credit
TX00007125,SKU00061,STORE003,7,82.25,575.75,2025-08-11T18:32:40.088Z,CUST001021,cash
TX00007126,SKU00133,STORE002,1,32.55,32.55,2025-12-07T06:11:01.147Z,CUST001529,mobile
TX00007127,SKU00151,STORE004,7,132.95,930.65,2025-08-24T03:31:32.688Z,CUST000445,credit
TX00007128,SKU00164,STORE002,1,217.09,217.09,2025-10-08T09:29:37.031Z,CUST001608,mobile
TX00007129,SKU00172,STORE003,7,134.65,942.55,2025-07-15T13:35:03.560Z,CUST000022,debit
TX00007130,SKU00021,STORE001,9,322.09,2898.81,2025-11-19T16:23:15.410Z,CUST000827,debit
TX00007131,SKU00087,STORE003,2,134.59,269.18,2026-01-02T23:23:36.752Z,CUST001639,mobile
TX00007132,SKU00068,STORE003,10,414.69,4146.90,2026-02-02T17:25:51.390Z,CUST000167,cash
TX00007133,SKU00064,STORE003,8,418.89,3351.12,2025-12-09T20:04:33.934Z,CUST001698,debit
TX00007134,SKU00165,STORE001,10,244.15,2441.50,2025-07-07T21:57:46.301Z,CUST001741,debit
TX00007135,SKU00036,STORE003,9,65.09,585.81,2025-10-21T18:14:14.031Z,CUST000461,credit
TX00007136,SKU00086,STORE004,8,320.15,2561.20,2025-08-02T23:58:11.625Z,CUST001153,mobile
TX00007137,SKU00096,STORE001,7,79.65,557.55,2026-01-03T03:36:25.058Z,CUST001513,cash
TX00007138,SKU00020,STORE003,7,118.50,829.50,2025-07-13T10:10:58.263Z,CUST000550,credit
TX00007139,SKU00177,STORE001,3,206.36,619.08,2025-09-25T16:22:33.300Z,CUST000742,mobile
TX00007140,SKU00074,STORE004,2,232.99,465.98,2025-12-28T11:00:07.423Z,CUST000211,cash
TX00007141,SKU00088,STORE002,10,302.83,3028.30,2025-09-24T03:50:00.431Z,CUST000276,mobile
TX00007142,SKU00047,STORE002,5,332.69,1663.45,2025-10-09T07:29:42.701Z,CUST000574,cash
TX00007143,SKU00178,STORE004,3,256.39,769.17,2026-01-16T22:23:55.438Z,CUST001090,debit
TX00007144,SKU00068,STORE004,7,485.85,3400.95,2025-11-02T05:30:09.759Z,CUST000316,cash
TX00007145,SKU00008,STORE001,2,318.15,636.30,2026-02-14T16:15:51.451Z,CUST000929,debit
TX00007146,SKU00033,STORE004,1,215.35,215.35,2025-11-27T18:32:20.243Z,CUST001347,cash
TX00007147,SKU00030,STORE004,7,6.39,44.73,2025-10-03T08:40:02.245Z,CUST001363,credit
TX00007148,SKU00053,STORE001,5,21.39,106.95,2025-10-14T15:04:42.924Z,CUST000124,cash
TX00007149,SKU00184,STORE005,1,147.79,147.79,2025-10-19T07:00:29.687Z,CUST001058,debit
TX00007150,SKU00118,STORE005,3,321.39,964.17,2025-10-12T14:03:03.278Z,CUST001295,mobile
TX00007151,SKU00173,STORE004,5,214.89,1074.45,2025-10-04T13:47:57.615Z,CUST001176,cash
TX00007152,SKU00130,STORE001,7,315.39,2207.73,2026-01-25T11:36:48.192Z,CUST001358,mobile
TX00007153,SKU00025,STORE001,2,494.75,989.50,2025-12-24T11:03:21.112Z,CUST000267,debit
TX00007154,SKU00144,STORE005,4,499.89,1999.56,2025-12-26T08:54:58.797Z,CUST001751,cash
TX00007155,SKU00163,STORE005,6,121.25,727.50,2025-11-25T13:05:48.565Z,CUST001546,cash
TX00007156,SKU00163,STORE005,8,373.19,2985.52,2025-12-15T19:00:09.450Z,CUST001946,cash
TX00007157,SKU00169,STORE003,6,333.19,1999.14,2025-08-27T02:39:42.789Z,CUST000713,credit
TX00007158,SKU00085,STORE002,5,437.95,2189.75,2025-11-18T19:14:19.628Z,CUST000293,debit
TX00007159,SKU00121,STORE002,3,117.29,351.87,2025-08-06T01:08:57.977Z,CUST000500,mobile
TX00007160,SKU00156,STORE001,4,268.35,1073.40,2025-08-26T17:31:13.735Z,CUST000769,debit
TX00007161,SKU00054,STORE002,9,395.35,3558.15,2025-09-07T09:20:05.497Z,CUST001156,debit
TX00007162,SKU00134,STORE005,1,224.30,224.30,2026-02-10T17:40:22.815Z,CUST001229,mobile
TX00007163,SKU00013,STORE005,1,147.39,147.39,2025-10-13T22:38:08.008Z,CUST000344,debit
TX00007164,SKU00157,STORE005,6,83.09,498.54,2025-08-08T11:14:35.185Z,CUST001531,cash
TX00007165,SKU00117,STORE001,5,277.49,1387.45,2025-06-14T12:05:06.106Z,CUST000400,mobile
TX00007166,SKU00102,STORE004,4,294.79,1179.16,2025-08-28T18:03:53.015Z,CUST000823,debit
TX00007167,SKU00067,STORE002,7,193.45,1354.15,2025-09-10T14:04:55.432Z,CUST001448,mobile
TX00007168,SKU00112,STORE002,9,143.79,1294.11,2025-10-11T03:55:42.571Z,CUST001259,mobile
TX00007169,SKU00108,STORE003,10,16.13,161.30,2025-11-24T09:59:31.378Z,CUST001286,cash
TX00007170,SKU00128,STORE002,1,141.19,141.19,2025-08-04T21:47:36.669Z,CUST000788,cash
TX00007171,SKU00040,STORE001,4,239.45,957.80,2026-02-05T13:58:22.136Z,CUST000621,credit
TX00007172,SKU00173,STORE002,10,493.75,4937.50,2025-07-14T23:19:56.236Z,CUST001591,mobile
TX00007173,SKU00142,STORE001,1,99.99,99.99,2025-09-30T23:10:09.613Z,CUST001020,cash
TX00007174,SKU00145,STORE002,1,334.75,334.75,2025-09-26T16:58:45.136Z,CUST000762,mobile
TX00007175,SKU00137,STORE004,1,429.79,429.79,2025-06-06T01:29:16.040Z,CUST001512,debit
TX00007176,SKU00007,STORE004,5,378.69,1893.45,2025-11-22T03:08:06.514Z,CUST001227,debit
TX00007177,SKU00110,STORE001,6,389.89,2339.34,2025-08-01T03:22:21.031Z,CUST000311,debit
TX00007178,SKU00004,STORE003,10,101.25,1012.50,2025-09-28T14:30:25.560Z,CUST000360,debit
TX00007179,SKU00183,STORE002,7,72.79,509.53,2025-12-29T05:24:31.087Z,CUST000463,credit
TX00007180,SKU00010,STORE005,5,389.99,1949.95,2026-02-01T09:42:58.721Z,CUST001740,cash
TX00007181,SKU00116,STORE005,2,135.40,270.80,2025-12-11T16:04:02.420Z,CUST000198,mobile
TX00007182,SKU00022,STORE004,7,465.99,3261.93,2026-01-10T09:20:00.488Z,CUST001693,mobile
TX00007183,SKU00007,STORE004,3,365.35,1096.05,2026-02-05T04:30:05.949Z,CUST000872,credit
TX00007184,SKU00117,STORE004,10,229.09,2290.90,2026-01-07T12:07:15.339Z,CUST001596,cash
